Base_Model,Quantization,Metric_Family,Metric_ID,Metric_Label,Sentence_Count,Support,Reliability,Display_Unit,Quantized_Value,Baseline_Value,Excess_Effect,Quantized_Underproduction,Baseline_Underproduction,Excess_Underproduction,Quantized_Overproduction,Baseline_Overproduction,Excess_Overproduction
NLLB 3.3B,4bit True GPTQ,Structural realisation,prepositions,Prepositions,300,756.0,Adequate support,divergences per 100 sentences,70.66666666666667,90.0,-19.33333333333333,13.359788359788359,12.698412698412698,0.6613756613756614,37.0,58.0,-21.0
NLLB 3.3B,4bit True GPTQ,Structural realisation,relative_clauses,Relative clauses,300,83.0,Adequate support,divergences per 100 sentences,23.0,23.666666666666668,-0.6666666666666679,34.93975903614458,32.53012048192771,2.409638554216869,13.333333333333334,14.666666666666666,-1.3333333333333321
NLLB 3.3B,4bit True GPTQ,Structural realisation,relative_markers,Relative markers,300,102.0,Adequate support,divergences per 100 sentences,20.666666666666668,25.0,-4.333333333333332,16.666666666666668,18.627450980392158,-1.9607843137254903,15.0,18.666666666666668,-3.666666666666668
NLLB 3.3B,4bit True GPTQ,Structural realisation,subordinating_conjunctions,Subordinating conjunctions,300,119.0,Adequate support,divergences per 100 sentences,18.0,23.0,-5.0,13.445378151260504,20.168067226890756,-6.722689075630251,12.666666666666666,15.0,-2.333333333333334
NLLB 3.3B,Analytical Net Mngr 2.2GB,Content preservation,named_entities,Named-entity recall,300,511.0,Adequate support,percentage-point recall loss,63.40508806262231,58.51272015655577,-4.892367906066539,36.59491193737769,41.48727984344423,-4.892367906066537,51.333333333333336,62.0,-10.666666666666666
NLLB 3.3B,Analytical Net Mngr 2.2GB,Content preservation,negations,Negation recall,300,62.0,Adequate support,percentage-point recall loss,64.51612903225806,69.35483870967742,4.838709677419359,35.483870967741936,30.64516129032258,4.838709677419355,7.333333333333333,7.0,0.3333333333333333
NLLB 3.3B,Analytical Net Mngr 2.2GB,Content preservation,numbers,Number recall,300,149.0,Adequate support,percentage-point recall loss,87.24832214765101,85.90604026845638,-1.3422818791946298,12.751677852348994,14.093959731543624,-1.342281879194631,6.0,5.0,1.0
NLLB 3.3B,Analytical Net Mngr 2.2GB,Content preservation,proper_nouns,Proper-noun recall,300,543.0,Adequate support,percentage-point recall loss,73.11233885819522,70.5340699815838,-2.5782688766114177,26.887661141804788,29.465930018416206,-2.578268876611418,40.333333333333336,70.0,-29.666666666666668
NLLB 3.3B,Analytical Net Mngr 2.2GB,Internal agreement,demonstrative_noun_agreement,Demonstrative-noun disagreement,300,24.0,Low support,percentage-point violation rate,4.166666666666667,4.166666666666667,0.0,,,,,,
NLLB 3.3B,Analytical Net Mngr 2.2GB,Internal agreement,indefinite_article_number,Indefinite article-plural noun incompatibility,300,130.0,Adequate support,percentage-point violation rate,0.0,0.0,0.0,,,,,,
NLLB 3.3B,Analytical Net Mngr 2.2GB,Internal agreement,subject_verb_agreement,Subject-verb disagreement,300,104.0,Adequate support,percentage-point violation rate,2.7777777777777777,2.8846153846153846,-0.1068376068376069,,,,,,
NLLB 3.3B,Analytical Net Mngr 2.2GB,Structural realisation,adjective_modifiers,Adjective modifiers,300,437.0,Adequate support,divergences per 100 sentences,44.666666666666664,49.666666666666664,-5.0,13.043478260869565,15.102974828375286,-2.0594965675057217,25.666666666666668,27.666666666666668,-2.0
NLLB 3.3B,Analytical Net Mngr 2.2GB,Structural realisation,definite_articles,Definite articles,300,440.0,Adequate support,divergences per 100 sentences,54.333333333333336,63.0,-8.666666666666664,12.954545454545455,9.772727272727273,3.1818181818181817,35.333333333333336,48.666666666666664,-13.333333333333329
NLLB 3.3B,Analytical Net Mngr 2.2GB,Structural realisation,infinitival_markers,Infinitival markers,300,109.0,Adequate support,divergences per 100 sentences,22.333333333333332,21.0,1.3333333333333321,26.605504587155963,24.770642201834864,1.8348623853210988,12.666666666666666,12.0,0.6666666666666661
NLLB 3.3B,Analytical Net Mngr 2.2GB,Structural realisation,modal_auxiliaries,Modal auxiliaries,300,77.0,Adequate support,divergences per 100 sentences,14.333333333333334,11.666666666666666,2.666666666666668,38.96103896103896,29.87012987012987,9.09090909090909,4.333333333333333,4.0,0.33333333333333304
NLLB 3.3B,Analytical Net Mngr 2.2GB,Structural realisation,of_genitives,Of-genitive constructions,300,193.0,Adequate support,divergences per 100 sentences,34.666666666666664,40.333333333333336,-5.666666666666671,21.243523316062177,20.72538860103627,0.5181347150259086,21.0,27.0,-6.0
NLLB 3.3B,Analytical Net Mngr 2.2GB,Structural realisation,participles,Participles,300,356.0,Adequate support,divergences per 100 sentences,57.333333333333336,58.666666666666664,-1.3333333333333286,25.0,29.775280898876403,-4.775280898876403,27.666666666666668,23.333333333333332,4.333333333333336
NLLB 3.3B,Analytical Net Mngr 2.2GB,Structural realisation,passive_constructions,Passive constructions,300,107.0,Adequate support,divergences per 100 sentences,17.666666666666668,20.333333333333332,-2.6666666666666643,19.626168224299064,23.364485981308412,-3.738317757009348,10.666666666666666,12.0,-1.333333333333334
NLLB 3.3B,Analytical Net Mngr 2.2GB,Structural realisation,possessive_nominals,Possessive nominals,300,110.0,Adequate support,divergences per 100 sentences,19.666666666666668,21.0,-1.3333333333333321,22.727272727272727,28.181818181818183,-5.454545454545457,11.333333333333334,10.666666666666666,0.6666666666666679
NLLB 3.3B,Analytical Net Mngr 2.2GB,Structural realisation,prepositions,Prepositions,300,756.0,Adequate support,divergences per 100 sentences,80.0,90.0,-10.0,13.756613756613756,12.698412698412698,1.0582010582010586,45.333333333333336,58.0,-12.666666666666664
NLLB 3.3B,Analytical Net Mngr 2.2GB,Structural realisation,relative_clauses,Relative clauses,300,83.0,Adequate support,divergences per 100 sentences,23.0,23.666666666666668,-0.6666666666666679,36.144578313253014,32.53012048192771,3.6144578313253035,13.0,14.666666666666666,-1.666666666666666
NLLB 3.3B,Analytical Net Mngr 2.2GB,Structural realisation,relative_markers,Relative markers,300,102.0,Adequate support,divergences per 100 sentences,23.666666666666668,25.0,-1.3333333333333321,22.54901960784314,18.627450980392158,3.9215686274509807,16.0,18.666666666666668,-2.666666666666668
NLLB 3.3B,Analytical Net Mngr 2.2GB,Structural realisation,subordinating_conjunctions,Subordinating conjunctions,300,119.0,Adequate support,divergences per 100 sentences,20.0,23.0,-3.0,15.966386554621849,20.168067226890756,-4.201680672268907,13.666666666666666,15.0,-1.333333333333334
NLLB 3.3B,Empirical Net Mngr 2GB,Content preservation,named_entities,Named-entity recall,300,511.0,Adequate support,percentage-point recall loss,58.31702544031311,58.51272015655577,0.195694716242663,41.68297455968689,41.48727984344423,0.19569471624266144,62.0,62.0,0.0
NLLB 3.3B,Empirical Net Mngr 2GB,Content preservation,negations,Negation recall,300,62.0,Adequate support,percentage-point recall loss,64.51612903225806,69.35483870967742,4.838709677419359,35.483870967741936,30.64516129032258,4.838709677419355,7.333333333333333,7.0,0.3333333333333333
NLLB 3.3B,Empirical Net Mngr 2GB,Content preservation,numbers,Number recall,300,149.0,Adequate support,percentage-point recall loss,86.57718120805369,85.90604026845638,-0.6711409395973078,13.422818791946309,14.093959731543624,-0.6711409395973155,6.666666666666667,5.0,1.6666666666666667
NLLB 3.3B,Empirical Net Mngr 2GB,Content preservation,proper_nouns,Proper-noun recall,300,543.0,Adequate support,percentage-point recall loss,69.61325966850829,70.5340699815838,0.9208103130755063,30.386740331491712,29.465930018416206,0.9208103130755064,50.333333333333336,70.0,-19.666666666666668
NLLB 3.3B,Empirical Net Mngr 2GB,Internal agreement,demonstrative_noun_agreement,Demonstrative-noun disagreement,300,24.0,Low support,percentage-point violation rate,0.0,4.166666666666667,-4.166666666666667,,,,,,
NLLB 3.3B,Empirical Net Mngr 2GB,Internal agreement,indefinite_article_number,Indefinite article-plural noun incompatibility,300,130.0,Adequate support,percentage-point violation rate,0.0,0.0,0.0,,,,,,
NLLB 3.3B,Empirical Net Mngr 2GB,Internal agreement,subject_verb_agreement,Subject-verb disagreement,300,104.0,Adequate support,percentage-point violation rate,2.6785714285714284,2.8846153846153846,-0.2060439560439562,,,,,,
NLLB 3.3B,Empirical Net Mngr 2GB,Structural realisation,adjective_modifiers,Adjective modifiers,300,437.0,Adequate support,divergences per 100 sentences,50.0,49.666666666666664,0.3333333333333357,15.560640732265446,15.102974828375286,0.4576659038901596,27.333333333333332,27.666666666666668,-0.3333333333333357
NLLB 3.3B,Empirical Net Mngr 2GB,Structural realisation,definite_articles,Definite articles,300,440.0,Adequate support,divergences per 100 sentences,72.0,63.0,9.0,11.818181818181818,9.772727272727273,2.045454545454545,54.666666666666664,48.666666666666664,6.0
NLLB 3.3B,Empirical Net Mngr 2GB,Structural realisation,infinitival_markers,Infinitival markers,300,109.0,Adequate support,divergences per 100 sentences,21.0,21.0,0.0,25.68807339449541,24.770642201834864,0.9174311926605476,11.666666666666666,12.0,-0.3333333333333339
NLLB 3.3B,Empirical Net Mngr 2GB,Structural realisation,modal_auxiliaries,Modal auxiliaries,300,77.0,Adequate support,divergences per 100 sentences,12.333333333333334,11.666666666666666,0.6666666666666679,29.87012987012987,29.87012987012987,0.0,4.666666666666667,4.0,0.666666666666667
NLLB 3.3B,Empirical Net Mngr 2GB,Structural realisation,of_genitives,Of-genitive constructions,300,193.0,Adequate support,divergences per 100 sentences,42.666666666666664,40.333333333333336,2.3333333333333286,24.352331606217618,20.72538860103627,3.6269430051813494,27.0,27.0,0.0
NLLB 3.3B,Empirical Net Mngr 2GB,Structural realisation,participles,Participles,300,356.0,Adequate support,divergences per 100 sentences,62.666666666666664,58.666666666666664,4.0,30.0561797752809,29.775280898876403,0.2808988764044962,27.0,23.333333333333332,3.666666666666668
NLLB 3.3B,Empirical Net Mngr 2GB,Structural realisation,passive_constructions,Passive constructions,300,107.0,Adequate support,divergences per 100 sentences,18.0,20.333333333333332,-2.333333333333332,23.364485981308412,23.364485981308412,0.0,9.666666666666666,12.0,-2.333333333333334
NLLB 3.3B,Empirical Net Mngr 2GB,Structural realisation,possessive_nominals,Possessive nominals,300,110.0,Adequate support,divergences per 100 sentences,22.0,21.0,1.0,20.90909090909091,28.181818181818183,-7.272727272727273,14.333333333333334,10.666666666666666,3.666666666666668
NLLB 3.3B,Empirical Net Mngr 2GB,Structural realisation,prepositions,Prepositions,300,756.0,Adequate support,divergences per 100 sentences,87.66666666666667,90.0,-2.3333333333333286,13.227513227513228,12.698412698412698,0.5291005291005302,54.333333333333336,58.0,-3.6666666666666643
NLLB 3.3B,Empirical Net Mngr 2GB,Structural realisation,relative_clauses,Relative clauses,300,83.0,Adequate support,divergences per 100 sentences,22.666666666666668,23.666666666666668,-1.0,31.325301204819276,32.53012048192771,-1.2048192771084345,14.0,14.666666666666666,-0.6666666666666661
NLLB 3.3B,Empirical Net Mngr 2GB,Structural realisation,relative_markers,Relative markers,300,102.0,Adequate support,divergences per 100 sentences,24.666666666666668,25.0,-0.33333333333333215,18.627450980392158,18.627450980392158,0.0,18.333333333333332,18.666666666666668,-0.3333333333333357
NLLB 3.3B,Empirical Net Mngr 2GB,Structural realisation,subordinating_conjunctions,Subordinating conjunctions,300,119.0,Adequate support,divergences per 100 sentences,20.666666666666668,23.0,-2.333333333333332,15.126050420168067,20.168067226890756,-5.042016806722689,14.666666666666666,15.0,-0.3333333333333339
NLLB 3.3B,Fp4,Content preservation,named_entities,Named-entity recall,300,511.0,Adequate support,percentage-point recall loss,64.57925636007828,58.51272015655577,-6.066536203522503,35.420743639921724,41.48727984344423,-6.066536203522505,51.333333333333336,62.0,-10.666666666666666
NLLB 3.3B,Fp4,Content preservation,negations,Negation recall,300,62.0,Adequate support,percentage-point recall loss,69.35483870967742,69.35483870967742,0.0,30.64516129032258,30.64516129032258,0.0,7.333333333333333,7.0,0.3333333333333333
NLLB 3.3B,Fp4,Content preservation,numbers,Number recall,300,149.0,Adequate support,percentage-point recall loss,85.23489932885906,85.90604026845638,0.671140939597322,14.765100671140939,14.093959731543624,0.6711409395973155,6.666666666666667,5.0,1.6666666666666667
NLLB 3.3B,Fp4,Content preservation,proper_nouns,Proper-noun recall,300,543.0,Adequate support,percentage-point recall loss,74.95395948434623,70.5340699815838,-4.41988950276243,25.046040515653775,29.465930018416206,-4.419889502762431,39.0,70.0,-31.0
NLLB 3.3B,Fp4,Internal agreement,demonstrative_noun_agreement,Demonstrative-noun disagreement,300,24.0,Low support,percentage-point violation rate,4.166666666666667,4.166666666666667,0.0,,,,,,
NLLB 3.3B,Fp4,Internal agreement,indefinite_article_number,Indefinite article-plural noun incompatibility,300,129.0,Adequate support,percentage-point violation rate,0.0,0.0,0.0,,,,,,
NLLB 3.3B,Fp4,Internal agreement,subject_verb_agreement,Subject-verb disagreement,300,104.0,Adequate support,percentage-point violation rate,1.8691588785046729,2.8846153846153846,-1.0154565061107117,,,,,,
NLLB 3.3B,Fp4,Structural realisation,adjective_modifiers,Adjective modifiers,300,437.0,Adequate support,divergences per 100 sentences,41.0,49.666666666666664,-8.666666666666664,12.128146453089245,15.102974828375286,-2.974828375286041,23.333333333333332,27.666666666666668,-4.333333333333336
NLLB 3.3B,Fp4,Structural realisation,definite_articles,Definite articles,300,440.0,Adequate support,divergences per 100 sentences,48.0,63.0,-15.0,12.045454545454545,9.772727272727273,2.2727272727272716,30.333333333333332,48.666666666666664,-18.333333333333332
NLLB 3.3B,Fp4,Structural realisation,infinitival_markers,Infinitival markers,300,109.0,Adequate support,divergences per 100 sentences,19.333333333333332,21.0,-1.6666666666666679,22.93577981651376,24.770642201834864,-1.8348623853211024,11.0,12.0,-1.0
NLLB 3.3B,Fp4,Structural realisation,modal_auxiliaries,Modal auxiliaries,300,77.0,Adequate support,divergences per 100 sentences,12.666666666666666,11.666666666666666,1.0,32.467532467532465,29.87012987012987,2.5974025974025956,4.333333333333333,4.0,0.33333333333333304
NLLB 3.3B,Fp4,Structural realisation,of_genitives,Of-genitive constructions,300,193.0,Adequate support,divergences per 100 sentences,34.666666666666664,40.333333333333336,-5.666666666666671,24.352331606217618,20.72538860103627,3.6269430051813494,19.0,27.0,-8.0
NLLB 3.3B,Fp4,Structural realisation,participles,Participles,300,356.0,Adequate support,divergences per 100 sentences,54.333333333333336,58.666666666666664,-4.333333333333329,25.84269662921348,29.775280898876403,-3.9325842696629216,23.666666666666668,23.333333333333332,0.3333333333333357
NLLB 3.3B,Fp4,Structural realisation,passive_constructions,Passive constructions,300,107.0,Adequate support,divergences per 100 sentences,18.333333333333332,20.333333333333332,-2.0,23.364485981308412,23.364485981308412,0.0,10.0,12.0,-2.0
NLLB 3.3B,Fp4,Structural realisation,possessive_nominals,Possessive nominals,300,110.0,Adequate support,divergences per 100 sentences,18.0,21.0,-3.0,19.09090909090909,28.181818181818183,-9.090909090909093,11.0,10.666666666666666,0.3333333333333339
NLLB 3.3B,Fp4,Structural realisation,prepositions,Prepositions,300,756.0,Adequate support,divergences per 100 sentences,76.0,90.0,-14.0,13.624338624338625,12.698412698412698,0.9259259259259274,41.666666666666664,58.0,-16.333333333333336
